codigo,tipo,datareceb,descricao,valor,NumTitulo,Serie,Instituicao,ContaContabil,ContaContabilDebito,N,Tipo_C,Codigo_C,Numero
198753,C,2025-11-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"13.882,67",55695,100,2,2,0,1,1,5865,55695
194542,D,2025-03-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.764,90",139674,1,237,0,22,1,2,92,139674
194447,D,2025-02-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.714,66",74925022025,1,237,0,6,1,2,749,74925022025
194455,D,2025-02-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.665,22",139531,1,237,0,22,1,2,92,139531
195112,D,2025-04-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.642,66",139924,1,237,0,22,1,2,92,139924
196121,D,2025-06-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.626,96",140703,1,237,0,22,1,2,92,140703
198633,D,2025-11-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.462,50",142701,1,2,0,22,1,2,92,142701
196531,D,2025-06-26 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.261,58",140973,1,237,0,22,1,2,92,140973
195414,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.252,38",140097,1,237,0,22,1,2,92,140097
196913,C,2025-07-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"13.215,64",54996,100,237,2,0,1,1,462,54996
193415,D,2025-01-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.142,52",138762,1,237,0,22,1,2,92,138762
193987,C,2025-01-23 00:00:00.000,RESG AUTOMATICO INVESTIM,"13.081,80",0,,237,0,0,0,0,0,NULL
195430,C,2025-04-17 00:00:00.000,RESG AUTOMATICO INVESTIM,"13.076,69",0,,237,0,0,0,0,0,NULL
198528,D,2025-10-23 00:00:00.000,Lançamento Referente Pagamento Duplicata,"13.039,47",142593,1,2,0,22,1,2,92,142593
194307,C,2025-02-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"13.017,63",53999,100,237,2,0,1,1,3902,53999
194072,C,2025-01-30 00:00:00.000,RESG AUTOMATICO INVESTIM,"12.910,78",0,,237,0,0,0,0,0,NULL
196072,C,2025-06-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"12.864,29",54510,100,237,2,0,1,1,614,54510
197246,C,2025-08-07 00:00:00.000,RESG AUTOMATICO INVESTIM,"12.859,25",0,,237,0,0,0,0,0,NULL
194691,C,2025-03-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"12.857,84",53935,100,237,2,0,2,1,292,53935
199102,D,2025-11-28 00:00:00.000,Lançamento Referente Pagamento Duplicata,"12.664,65",265628112025,1,237,0,18,1,2,2656,265628112025
193971,D,2025-01-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"12.661,25",74924012025,1,237,0,6,1,2,749,74924012025
196013,C,2025-05-27 00:00:00.000,RESG AUTOMATICO INVESTIM,"12.617,75",0,,237,0,0,0,0,0,NULL
194301,C,2025-02-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"12.617,15",53993,100,237,2,0,1,1,5538,53993
194669,C,2025-03-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"12.534,71",54035,100,237,2,0,1,1,1595,54035
195026,D,2025-03-28 00:00:00.000,APLICACAO INVESTIMENTOS,"12.471,21",0,,237,0,0,0,0,0,NULL
197546,D,2025-08-26 00:00:00.000,Lançamento Referente Pagamento Duplicata,"12.452,65",141761,1,237,0,22,1,2,92,141761
196375,C,2025-06-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"12.292,71",54389,100,237,2,0,1,1,522,54389
198386,D,2025-10-16 00:00:00.000,Lançamento Referente Pagamento Duplicata,"12.253,00",142426,1,2,0,22,1,2,92,142426
194892,C,2025-03-19 00:00:00.000,RESG AUTOMATICO INVESTIM,"12.237,63",0,,237,0,0,0,0,0,NULL
193439,D,2025-01-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"12.159,57",138852,1,237,0,22,1,2,92,138852
194228,D,2025-02-12 00:00:00.000,Lançamento Referente Pagamento Duplicata,"12.115,84",139379,1,237,0,22,1,2,92,139379
199229,C,2025-12-05 00:00:00.000,Lançamento Referente Recebimento Duplicata,"12.051,71",55793,100,2,2,0,1,1,5865,55793
196558,C,2025-06-26 00:00:00.000,RESG AUTOMATICO INVESTIM,"11.895,42",0,,237,0,0,0,0,0,NULL
196447,D,2025-06-18 00:00:00.000,APLICACAO CDB,"11.876,34",0,,237,0,0,0,0,0,NULL
198432,D,2025-10-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"11.834,51",142540,1,2,0,22,1,2,92,142540
194498,C,2025-02-27 00:00:00.000,Lançamento Referente Recebimento Duplicata,"11.688,35",54225,100,237,2,0,1,1,345,54225
199275,D,2025-12-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"11.614,98",143185,1,2,0,22,1,2,92,143185
197978,C,2025-09-18 00:00:00.000,Lançamento Referente Recebimento Duplicata,"11.409,50",55440,100,237,2,0,1,1,5868,55440
194564,D,2025-03-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"11.341,38",139692,1,237,0,22,1,2,92,139692
193858,C,2025-01-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"11.214,91",53211,100,237,2,0,1,1,295,53211
196751,D,2025-07-09 00:00:00.000,APLICACAO CDB,"11.192,31",0,,237,0,0,0,0,0,NULL
195604,C,2025-05-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"11.168,42",54052,100,237,2,0,1,1,295,54052
193621,D,2025-01-07 00:00:00.000,APLICACAO INVESTIMENTOS,"11.117,12",0,,237,0,0,0,0,0,NULL
194009,D,2025-01-28 00:00:00.000,Lançamento Referente Pagamento Duplicata,"11.116,78",139151,1,237,0,22,1,2,92,139151
196359,D,2025-06-16 00:00:00.000,Lançamento Referente Pagamento Duplicata,"11.098,02",140802,1,237,0,22,1,2,92,140802
196487,D,2025-06-23 00:00:00.000,APLICACAO CDB,"11.057,54",0,,237,0,0,0,0,0,NULL
195541,C,2025-04-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"11.014,77",54136,100,237,2,0,3,1,699,54136
195045,C,2025-04-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"11.014,77",54136,100,237,2,0,2,1,699,54136
196919,C,2025-07-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"11.004,11",54673,100,237,2,0,1,1,1595,54673
197628,D,2025-09-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.967,26",141876,1,237,0,22,1,2,92,141876
196384,C,2025-06-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"10.963,46",54858,100,237,2,0,1,1,462,54858
194089,D,2025-02-04 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.855,50",139260,1,237,0,22,1,2,92,139260
193908,D,2025-01-17 00:00:00.000,APLICACAO INVESTIMENTOS,"10.768,86",0,,237,0,0,0,0,0,NULL
195141,C,2025-04-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"10.748,51",53966,100,237,2,0,1,1,522,53966
193734,D,2025-01-14 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.713,08",138946,1,237,0,22,1,2,92,138946
195354,D,2025-04-17 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.659,12",140056,1,237,0,22,1,2,92,140056
198036,D,2025-09-23 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.623,04",142149,1,237,0,22,1,2,92,142149
196678,D,2025-07-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.580,79",141142,1,237,0,22,1,2,92,141142
196990,D,2025-07-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.544,84",141316,1,237,0,22,1,2,92,141316
195566,D,2025-04-29 00:00:00.000,APLICACAO INVESTIMENTOS,"10.455,25",0,,237,0,0,0,0,0,NULL
194320,D,2025-02-17 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.382,40",139421,1,237,0,22,1,2,92,139421
197920,D,2025-09-15 00:00:00.000,APLICACAO CDB,"10.328,96",0,,237,0,0,0,0,0,NULL
198743,C,2025-11-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"10.305,66",55593,100,2,2,0,1,1,5865,55593
194428,D,2025-02-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.273,34",139484,1,237,0,22,1,2,92,139484
195959,C,2025-05-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"10.246,96",54705,100,237,2,0,1,1,465,54705
194208,D,2025-02-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.193,04",139363,1,237,0,22,1,2,92,139363
198129,D,2025-10-01 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.173,91",142221,1,2,0,22,1,2,92,142221
197387,C,2025-08-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"10.160,86",54982,100,237,2,0,1,1,397,54982
195123,C,2025-04-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"10.096,27",54477,100,237,2,0,1,1,4657,54477
198737,C,2025-11-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"10.031,70",55529,100,2,2,0,1,1,5865,55529
195004,D,2025-03-27 00:00:00.000,APLICACAO INVESTIMENTOS,"10.031,52",0,,237,0,0,0,0,0,NULL
196721,C,2025-07-07 00:00:00.000,RESG AUTOMATICO INVESTIM,"10.001,00",0,,237,0,0,0,0,0,NULL
196722,D,2025-07-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.000,00",27504072025,1,237,0,41,1,2,275,27504072025
197729,D,2025-09-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.000,00",27505092025,1,237,0,41,1,2,275,27505092025
197324,D,2025-08-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.000,00",27506082025,1,237,0,41,1,2,275,27506082025
198248,D,2025-10-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.000,00",27506102025,1,237,0,41,1,2,275,27506102025
198817,D,2025-11-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"10.000,00",27507112025,1,237,0,41,1,2,275,27507112025
197322,C,2025-08-11 00:00:00.000,RESG AUTOMATICO INVESTIM,"9.937,44",0,,237,0,0,0,0,0,NULL
195713,D,2025-05-12 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.880,54",140307,1,237,0,22,1,2,92,140307
193904,D,2025-01-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.873,63",139011,1,237,0,22,1,2,92,139011
194924,D,2025-03-21 00:00:00.000,APLICACAO INVESTIMENTOS,"9.870,80",0,,237,0,0,0,0,0,NULL
193924,C,2025-01-21 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.839,71",53881,100,237,2,0,1,1,397,53881
196377,C,2025-06-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.812,43",54431,100,237,2,0,2,1,292,54431
197150,D,2025-08-04 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.783,13",141457,1,237,0,22,1,2,92,141457
194306,C,2025-02-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.780,63",53998,100,237,2,0,1,1,2099,53998
194817,C,2025-03-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.586,41",54100,100,237,2,0,1,1,5538,54100
193914,C,2025-01-20 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.581,42",53853,100,237,2,0,1,1,397,53853
195600,D,2025-05-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.563,47",140245,1,237,0,22,1,2,92,140245
194079,D,2025-02-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.519,60",139219,1,237,0,22,1,2,92,139219
195567,C,2025-04-30 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.507,15",54514,100,237,2,0,1,1,4223,54514
196593,C,2025-07-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.507,14",54514,100,237,2,0,3,1,4223,54514
196073,C,2025-06-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.507,14",54514,100,237,2,0,2,1,4223,54514
198387,D,2025-10-16 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.497,82",142470,1,2,0,22,1,2,92,142470
195622,D,2025-05-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.446,80",140257,1,237,0,22,1,2,92,140257
196058,C,2025-05-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.432,52",54542,100,237,2,0,1,1,3902,54542
197213,C,2025-08-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.410,15",54629,100,237,2,0,1,1,522,54629
194541,D,2025-03-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.190,50",139645,1,237,0,22,1,2,92,139645
198809,D,2025-11-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.184,31",142797,1,2,0,22,1,2,92,142797
193775,C,2025-01-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"9.177,00",53558,100,237,2,0,2,1,292,53558
194135,C,2025-02-05 00:00:00.000,RESG AUTOMATICO INVESTIM,"9.142,53",0,,237,0,0,0,0,0,NULL
198658,D,2025-11-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"9.130,63",142722,1,2,0,22,1,2,92,142722
195855,C,2025-05-15 00:00:00.000,RESG AUTOMATICO INVESTIM,"9.021,00",0,,237,0,0,0,0,0,NULL
197537,C,2025-08-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.807,83",55206,100,237,2,0,1,1,462,55206
197918,C,2025-09-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.768,93",54851,100,237,2,0,1,1,522,54851
195088,D,2025-04-04 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.766,45",37804042025,1,237,0,18,1,2,378,37804042025
196647,D,2025-07-04 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.766,45",37804072025,1,237,0,18,1,2,378,37804072025
197697,D,2025-09-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.766,45",37805092025,1,237,0,18,1,2,378,37805092025
199238,D,2025-12-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.766,45",37805122025,1,237,0,25,1,2,378,37805122025
196130,D,2025-06-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.766,45",37806062025,1,237,0,18,1,2,378,37806062025
197196,D,2025-08-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.766,45",37806082025,1,237,0,18,1,2,378,37806082025
198272,D,2025-10-09 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.766,45",37806102025,1,237,0,25,1,2,378,37806102025
198723,D,2025-11-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.766,45",37806112025,1,237,0,25,1,2,378,37806112025
195637,D,2025-05-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.766,45",37807052025,1,237,0,18,1,2,378,37807052025
196494,D,2025-06-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.745,10",140936,1,237,0,22,1,2,92,140936
197581,C,2025-08-27 00:00:00.000,RESG AUTOMATICO INVESTIM,"8.723,62",0,,237,0,0,0,0,0,NULL
197888,D,2025-09-15 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.675,30",142049,1,237,0,22,1,2,92,142049
197128,D,2025-07-31 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.602,92",141431,1,237,0,22,1,2,92,141431
194981,D,2025-03-26 00:00:00.000,APLICACAO INVESTIMENTOS,"8.534,38",0,,237,0,0,0,0,0,NULL
195866,D,2025-05-19 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.521,20",140423,1,237,0,22,1,2,92,140423
197079,D,2025-07-29 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.459,26",141413,1,237,0,22,1,2,92,141413
195685,C,2025-05-08 00:00:00.000,RESG AUTOMATICO INVESTIM,"8.456,53",0,,237,0,0,0,0,0,NULL
197214,C,2025-08-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.433,21",54630,100,237,2,0,1,1,522,54630
199082,C,2025-11-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.408,61",55296,100,2,2,0,1,1,4893,55296
194700,C,2025-03-11 00:00:00.000,RESG AUTOMATICO INVESTIM,"8.401,00",0,,237,0,0,0,0,0,NULL
195171,D,2025-04-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.400,00",27504042025,1,237,0,41,1,2,275,27504042025
194158,D,2025-02-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.400,00",27506022025,1,237,0,41,1,2,275,27506022025
194701,D,2025-03-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.400,00",27506032025,1,237,0,41,1,2,275,27506032025
196176,D,2025-06-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.400,00",27506062025,1,237,0,41,1,2,275,27506062025
195669,D,2025-05-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.400,00",27507052025,1,237,0,41,1,2,275,27507052025
196688,C,2025-07-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.384,91",54690,100,237,2,0,1,1,2099,54690
195169,C,2025-04-08 00:00:00.000,RESG AUTOMATICO INVESTIM,"8.378,06",0,,237,0,0,0,0,0,NULL
198821,C,2025-11-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.365,60",55466,100,237,2,0,1,1,397,55466
199234,C,2025-12-05 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.348,57",55848,100,2,2,0,1,1,5865,55848
196573,D,2025-06-30 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.337,69",141024,1,237,0,22,1,2,92,141024
197671,D,2025-09-04 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.310,05",141916,1,237,0,22,1,2,92,141916
197924,C,2025-09-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.285,01",55148,100,237,2,0,1,1,397,55148
198171,C,2025-10-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.187,67",55503,100,2,2,0,1,1,5865,55503
198385,D,2025-10-16 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.173,62",142401,1,2,0,22,1,2,92,142401
194569,D,2025-03-06 00:00:00.000,TRANSFERENCIA P PGTO SUSEPE - BANRISUL,"8.154,30",0,,237,0,0,0,0,0,NULL
194570,C,2025-03-06 00:00:00.000,TRANSFERENCIA P PGTO SUSEPE - BANRISUL,"8.154,30",0,,41,0,0,0,0,0,NULL
194567,D,2025-03-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"8.154,30",37806032025,1,41,0,18,1,2,378,37806032025
197975,D,2025-09-18 00:00:00.000,APLICACAO CDB,"8.097,29",0,,237,0,0,0,0,0,NULL
197215,C,2025-08-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.066,64",54597,100,237,2,0,1,1,522,54597
199180,C,2025-12-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"8.017,60",55777,100,237,2,0,1,1,1321,55777
196823,D,2025-07-14 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.957,45",141243,1,237,0,22,1,2,92,141243
197061,D,2025-07-28 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.933,73",141374,1,237,0,22,1,2,92,141374
198140,D,2025-10-01 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.933,39",142254,1,2,0,22,1,2,92,142254
198063,D,2025-09-23 00:00:00.000,APLICACAO CDB,"7.926,35",0,,237,0,0,0,0,0,NULL
197397,C,2025-08-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"7.910,85",55223,100,237,2,0,1,1,5868,55223
198056,D,2025-09-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.897,03",142177,1,237,0,22,1,2,92,142177
195619,C,2025-05-02 00:00:00.000,RESG AUTOMATICO INVESTIM,"7.881,45",0,,237,0,0,0,0,0,NULL
195075,C,2025-04-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"7.831,76",53929,100,237,2,0,1,1,295,53929
193427,D,2025-01-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.812,90",87706012025,1,237,0,0,1,2,877,87706012025
198348,C,2025-10-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"7.801,31",55132,100,237,2,0,1,1,1595,55132
195657,D,2025-05-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.783,38",140284,1,237,0,22,1,2,92,140284
194662,D,2025-03-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.780,70",139756,1,237,0,22,1,2,92,139756
196664,C,2025-07-03 00:00:00.000,RESG AUTOMATICO INVESTIM,"7.719,81",0,,237,0,0,0,0,0,NULL
198805,D,2025-11-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.590,34",142816,1,2,0,22,1,2,92,142816
195095,D,2025-04-03 00:00:00.000,APLICACAO INVESTIMENTOS,"7.569,14",0,,237,0,0,0,0,0,NULL
197917,D,2025-09-16 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.545,17",142073,1,237,0,22,1,2,92,142073
196730,D,2025-07-08 00:00:00.000,APLICACAO CDB,"7.541,94",0,,237,0,0,0,0,0,NULL
197520,D,2025-08-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.515,46",4795,55,237,0,22,1,2,5369,4795
195735,D,2025-05-13 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.504,88",140348,1,237,0,22,1,2,92,140348
195488,D,2025-04-24 00:00:00.000,APLICACAO INVESTIMENTOS,"7.485,15",0,,237,0,0,0,0,0,NULL
199143,D,2025-11-30 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.444,71",143083,1,2,0,22,1,2,92,143083
193778,C,2025-01-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"7.407,36",53813,100,237,2,0,1,1,397,53813
197578,D,2025-08-27 00:00:00.000,RESCISÃO FUNCIONARIO (PIX P/ PRIME),"7.389,45",0,,237,0,18,0,0,0,NULL
194933,D,2025-03-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.331,25",57869,1,237,0,22,1,2,245,57869
197876,D,2025-09-15 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.305,36",12789,1,237,0,53,1,2,2795,12789
194052,D,2025-01-30 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.270,55",139194,1,237,0,22,1,2,92,139194
198511,D,2025-10-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.190,82",4900,55,2,0,22,1,2,5369,4900
199173,D,2025-12-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.190,82",5073,55,2,0,22,1,2,5369,5073
198751,C,2025-11-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"7.130,06",55682,100,2,2,0,1,1,5865,55682
193807,C,2025-01-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"7.091,97",53820,100,237,2,0,1,1,699,53820
194684,D,2025-03-12 00:00:00.000,Lançamento Referente Pagamento Duplicata,"7.075,79",139778,1,237,0,22,1,2,92,139778
198042,C,2025-09-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"6.983,63",55032,100,237,2,0,1,1,1595,55032
198997,D,2025-11-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.937,68",917,S,104,0,29,1,2,918,917
197395,C,2025-08-14 00:00:00.000,RESG AUTOMATICO INVESTIM,"6.925,94",0,,237,0,0,0,0,0,NULL
199249,C,2025-12-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"6.921,93",55894,100,2,2,0,1,1,5865,55894
199158,D,2025-12-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.921,86",143131,1,2,0,22,1,2,92,143131
193442,D,2025-01-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.848,40",4132,55,237,0,22,1,2,5369,4132
193952,D,2025-01-23 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.848,40",4169,55,237,0,22,1,2,5369,4169
194048,D,2025-01-30 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.848,40",4186,55,237,0,22,1,2,5369,4186
194226,D,2025-02-12 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.848,40",4219,55,237,0,22,1,2,5369,4219
194490,D,2025-02-27 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.848,40",4270,55,237,0,22,1,2,5369,4270
194825,D,2025-03-19 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.848,40",4323,55,237,0,22,1,2,5369,4323
194978,D,2025-03-27 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.848,40",4333,55,237,0,22,1,2,5369,4333
195815,D,2025-05-15 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.848,40",4448,55,237,0,22,1,2,5369,4448
196024,D,2025-05-29 00:00:00.000,Lançamento Referente Pagamento Duplicata,"6.848,40",4510,55,237,0,22,1,2,5369,4510
